InvoiceNo,Channel,Product Name,ProductID,Account,AccountNo,Date,Deadline,Currency,Unit Price,Quantity,Total
11429,Understock.com,,H&K/SEV-17189,Sales,5004,2020-01-22,2020/01/08,USD,3.18,36,114.48
11430,Understock.com,,T&G/LEG-08878,Sales,5004,2020-01-22,12-31-19,USD,20.99,5,104.95
11431,Understock.com,Magnacraft 5x30 Binoculars,C&P/MAG-05732,Sales,5004,2020-01-22,6-22-20,USD,37.26,1,37.26
11432,Understock.com,"Complete Elegant Regency Line 5-Piece Flatware Serving Set, Utensil Serving Set, Buffet Banquet Serving Spoons, Serving Forks, 18/8 Gauge Stainless Steel",K&D/COM-50510,Sales,5004,2020-01-22,December 17 2019,USD,15.99,6,95.94
11433,Understock.com,"Sykik Tunes Wireless Bluetooth Speaker Powerful Bass System w/ 3.5mm Aux Port Home Audio for Smartphones , Tablets , Desktop Computers , Laptops , Tv & More!",E/SYK-42052,Sales,5004,2020-01-22,2019/12/10,USD,4.65,1,4.65
11434,Shoppe.com,,CP&A/CLI-46880,Sales,5004,2020-01-22,Wed Jul 15 00:00:00 2020,USD,5.85,5,29.25
11435,Shoppe.com,,CP&A/SIL-18772,Sales,5004,2020-01-22,Mon Jul 13 00:00:00 2020,USD,30.8,1,30.8
11436,iBay.com,Rubbermaid Commercial FG631000WHT Toilet Bowl Brush with Plastic Handle,I&S/RUB-55549,Sales,5004,2020-01-22,01/15/20,USD,9.68,5,48.4
11437,Understock.com,Karaoke USA GQ752 Karaoke System,MI/KAR-67718,Sales,5004,2020-01-22,07/05/20,USD,3.17,12,38.04
11361,iBay.com,Disney Minnie Mouse Collapsible Storage Trunk,T&G/DIS-22171,Sales,5004,2020-01-22,2-25-20,USD,4.71,2,9.42
11439,Understock.com,Alesis MultiMix 4 USB Four-Channel USB Mixer,MI/ALE-32474,Sales,5004,2020-01-22,03/12/20,USD,13.22,6,79.32000000000001
11440,Understock.com,3 Pack Refillable Lighter for Kitchen Camping Grilling BBQ Home Adjustable Flame,PL&G/3 P-31677,Sales,5004,2020-01-22,03/24/20,USD,17.78,7,124.46
11441,Understock.com,Fender 099-4938-000 Stratocaster Switch Tips - Aged White,MI/FEN-83022,Sales,5004,2020-01-22,01/30/20,USD,7.77,26,202.02
11442,Walcart,Ultra Pro 9-Pocket Trading Card Pages - Platinum Series (100 Pages),S&O/ULT-13709,Sales,5004,2020-01-22,Thu May  7 00:00:00 2020,USD,3.89,7,27.23
11443,Understock.com,,MI/D'A-07881,Sales,5004,2020-01-22,01/22/20,USD,6.62,3,19.86
11444,Understock.com,Perfect Bacon Bowl As Seen On TV,K&D/PER-14190,Sales,5004,2020-01-22,July 03 2020,USD,18.39,51,937.89
11445,Shoppe.com,"Kirkland LaxaClear, 90 Daily Doses, Polyethylene Glycol 3350 (3 Pack), Compare to Miralax Active Ingredient",H&PC/KIR-00673,Sales,5004,2020-01-22,Wed Apr 22 00:00:00 2020,USD,16.91,3,50.73
11446,Understock.com,MuchBuy Replacement Dock Connector Charging Port For Samsung Galaxy S3 i9300 w/ Tools,CP&A/MUC-10046,Sales,5004,2020-01-22,Sun Apr  5 00:00:00 2020,USD,10.55,22,232.1
11447,Understock.com,Magic: the Gathering - Rise of the Dark Realms - Magic 2014,T&G/MAG-06636,Sales,5004,2020-01-22,11-26-19,USD,7.75,30,232.5
11362,iBay.com,Duro-Med Exercise Pulley Set,H&PC/DUR-89183,Sales,5004,2020-01-22,Wed Feb 26 00:00:00 2020,USD,2.94,1,2.94
11364,iBay.com,"Xcelite L4G Sub-Miniature Needle Nose Plier with Green Cushion Grip Handle, Smooth Jaw, 4"" Length, 13/16"" Jaw Length",I&S/XCE-53226,Sales,5004,2020-01-22,05/24/20,USD,28.27,5,141.35
11450,Shoppe.com,Gryphon Gryphette Glass Grinder,I&S/GRY-22231,Sales,5004,2020-01-22,01/02/20,USD,7.62,3,22.86
11451,Walcart,"Instant Pot IP-LUX50 6-in-1 Programmable Pressure Cooker, 5.28qt, Latest 3rd Generation Technology, Stainless Steel Cooking Pot and Exterior",K&D/INS-28553,Sales,5004,2020-01-22,April 10 2020,USD,2.59,1,2.59
11366,iBay.com,LifeTrak C200 Core,S&O/LIF-00866,Sales,5004,2020-01-22,Mon Jun 22 00:00:00 2020,USD,10.08,4,40.32
11453,Shoppe.com,Levy's Leathers MPS2-072  2-Inch Polyester Sonic Art Series Guitar Strap,MI/LEV-24328,Sales,5004,2020-01-22,11/20/19,USD,7.36,7,51.52
11454,Shoppe.com,Bruder CATERPILLAR Track-Type tractor,T&G/BRU-33922,Sales,5004,2020-01-22,4-03-20,USD,6.4,2,12.8
11367,Shoppe.com,EZ Frame Bracket,T&G/EZ-47124,Sales,5004,2020-01-22,2-18-20,USD,14.85,19,282.15
11369,Shoppe.com,Disney Lambie Plush - 11'' - Doc McStuffins,T&G/DIS-98018,Sales,5004,2020-01-22,4-05-20,USD,6.0,14,84.0
11457,Understock.com,Star Wars Playskool Heroes Jedi Force Death Star Escape Set,T&G/STA-00088,Sales,5004,2020-01-22,6-29-20,USD,8.700000000000001,6,52.2
11458,Shoppe.com,"Rhode Island Novelty of 6"" Pinwheels, 12-Pack",T&G/RHO-13272,Sales,5004,2020-01-22,12-20-19,USD,7.890000000000001,49,386.61
11370,Understock.com,Melissa & Doug Sunny Patch Maritime Mates Memory Game,T&G/MEL-19162,Sales,5004,2020-01-22,10-25-19,USD,2.22,14,31.08
11372,Understock.com,"BUD Industries PN-1335-DG High-Impact ABS NEMA 4x Indoor Box, 10-27/64"" Length x 7-17/64"" Width x 3-47/64"" Height, Dark Gray Finish",I&S/BUD-11568,Sales,5004,2020-01-22,01/01/20,USD,2.5,6,15.0
11461,iBay.com,,K&D/OXO-80649,Sales,5004,2020-01-22,January 31 2020,USD,7.43,2,14.86
11462,iBay.com,Yamaha YAC 1662P Wooden Flute Cleaning Rod,MI/YAM-47721,Sales,5004,2020-01-22,11/23/19,USD,16.39,1,16.39
11463,Understock.com,Suzie's Mall 395 nM 51 UV Ultraviolet LED flashlight Blacklight 3 AA Battery,E/SUZ-32830,Sales,5004,2020-01-22,2020/01/20,USD,27.02,1,27.02
11464,Understock.com,Hercules BSB001 Carry Bag For BS401/411/300B,MI/HER-28735,Sales,5004,2020-01-22,01/03/20,USD,19.74,3,59.22
11465,Understock.com,Appetite Control and Energy ACE New Formula. DMAA Free. 60 Capsules,H&PC/APP-38963,Sales,5004,2020-01-22,Wed Apr  8 00:00:00 2020,USD,17.75,10,177.5
11466,Understock.com,"pay4save 45watt T tip Power Adapter Charger for Macbook 13-inch Pro A1244, Professional Power Supplier for Macbook, Tablets and Phones",E/PAY-26689,Sales,5004,2020-01-22,2019/11/26,USD,3.37,22,74.14
11467,Understock.com,,H&PC/PED-60435,Sales,5004,2020-01-22,Thu Apr 23 00:00:00 2020,USD,31.46,2,62.92
11468,iBay.com,Moving / Greased Lightning,M&T/MOV-06612,Sales,5004,2020-01-22,February 25 2020,USD,5.94,19,112.86
11373,Understock.com,,MI/SAW-67400,Sales,5004,2020-01-22,03/29/20,USD,3.67,2,7.34
11470,Shoppe.com,,PL&G/WEB-69015,Sales,5004,2020-01-22,03/11/20,USD,20.7,5,103.5
11374,Shoppe.com,Swim School Baby and Me Combo Boat,T&G/SWI-17679,Sales,5004,2020-01-22,4-02-20,USD,4.31,1,4.31
11472,iBay.com,DUNLOP 222 Brass Guitar Slide - Medium Wall/Medium Size,MI/DUN-89660,Sales,5004,2020-01-22,11/24/19,USD,10.61,1,10.61
11473,iBay.com,"NOW Foods Glucosamine 1000mg, 180 Capsules",H&PC/NOW-26456,Sales,5004,2020-01-22,Wed Jan  1 00:00:00 2020,USD,7.21,2,14.42
11375,Shoppe.com,Bruder CATERPILLAR Track-Type tractor,T&G/BRU-33922,Sales,5004,2020-01-22,4-03-20,USD,6.4,2,12.8
11376,Understock.com,,T&G/LEG-08878,Sales,5004,2020-01-22,12-31-19,USD,20.99,5,104.95
11476,Understock.com,ART Tube MP Studio V3 Mic Preamp and Limiter with Presets - (New),MI/ART-29120,Sales,5004,2020-01-22,06/02/20,USD,8.87,8,70.96
11378,Understock.com,,H&K/SEV-17189,Sales,5004,2020-01-22,2020/01/08,USD,3.18,36,114.48
11478,Shoppe.com,"Magline GMK81UA4 Gemini Sr Convertible Hand Truck, Pneumatic Wheels, 500 lbs Load Capacity, 61"" Height, 55-3/4"" Length x 21"" Width",I&S/MAG-94877,Sales,5004,2020-01-22,06/26/20,USD,18.5,6,111.0
11379,Shoppe.com,Copco 14-Ounce Intrepid Thermal Travel Mug,K&D/COP-44047,Sales,5004,2020-01-22,March 08 2020,USD,19.39,3,58.17
11381,iBay.com,DUNLOP 222 Brass Guitar Slide - Medium Wall/Medium Size,MI/DUN-89660,Sales,5004,2020-01-22,11/24/19,USD,10.61,1,10.61
11481,iBay.com,Pdi See Clear Eye Glass Cleaning Wipes 120 Per Box,I&S/PDI-21105,Sales,5004,2020-01-22,12/19/19,USD,8.93,4,35.72
11482,iBay.com,Arrested Development: Season 1,M&T/ARR-28224,Sales,5004,2020-01-22,May 10 2020,USD,11.84,19,224.96
11382,Understock.com,ART Tube MP Studio V3 Mic Preamp and Limiter with Presets - (New),MI/ART-29120,Sales,5004,2020-01-22,06/02/20,USD,8.87,8,70.96
11484,Walcart,,H&PC/REA-82109,Sales,5004,2020-01-22,Fri Jan 24 00:00:00 2020,USD,23.11,6,138.66
11384,Shoppe.com,,H&PC/EST-79239,Sales,5004,2020-01-22,Wed Jul 15 00:00:00 2020,USD,5.12,7,35.84
11385,Shoppe.com,,H&PC/EST-79239,Sales,5004,2020-01-22,Wed Jul 15 00:00:00 2020,USD,5.12,7,35.84
11386,Understock.com,"BUD Industries PN-1335-DG High-Impact ABS NEMA 4x Indoor Box, 10-27/64"" Length x 7-17/64"" Width x 3-47/64"" Height, Dark Gray Finish",I&S/BUD-11568,Sales,5004,2020-01-22,01/01/20,USD,2.5,6,15.0
11488,Shoppe.com,Nostalgia Electrics HDT600RETRORED Retro Series Pop-Up Hot Dog Toaster,K&D/NOS-15817,Sales,5004,2020-01-22,November 22 2019,USD,14.88,2,29.76
11387,Understock.com,Perfect Bacon Bowl As Seen On TV,K&D/PER-14190,Sales,5004,2020-01-22,July 03 2020,USD,18.39,51,937.89
11490,Shoppe.com,"Meinl Percussion MSB-1 Professional Stick Bag, Black",MI/MEI-50030,Sales,5004,2020-01-22,05/07/20,USD,10.6,5,53.0
11491,Understock.com,,T&G/WOW-44894,Sales,5004,2020-01-22,4-18-20,USD,37.98,10,379.8
11492,Understock.com,"Now Foods Super Omega 3-6-9 Soft-gels, 1200Mg, 180-Count",H&PC/NOW-36743,Sales,5004,2020-01-22,Fri Jan 17 00:00:00 2020,USD,3.63,1,3.63
11388,Understock.com,,T&G/LEG-08878,Sales,5004,2020-01-22,12-31-19,USD,20.99,5,104.95
11494,Shoppe.com,Melissa & Doug Sunny Patch Spark Shark Fish Hunt,T&G/MEL-56523,Sales,5004,2020-01-22,1-06-20,USD,2.91,1,2.91
11495,Shoppe.com,"White 6"" Plastic Plates - 100 Count",K&D/WHI-39245,Sales,5004,2020-01-22,May 15 2020,USD,12.42,1,12.42
11496,Understock.com,Bajer Design& Marketing 5234 Ez Fold'r Laun Basket [Misc.],I&S/BAJ-16197,Sales,5004,2020-01-22,07/10/20,USD,12.72,6,76.32000000000001
11497,Bullseye,Fisher-Price Imaginext Castle Catapult,T&G/FIS-51865,Sales,5004,2020-01-22,6-21-20,USD,11.36,8,90.88
11397,Bullseye,OtterBox Commuter Series Case for HTC Windows Phone 8X - Retail Packaging - Black,CP&A/OTT-17233,Sales,5004,2020-01-22,Thu Nov  7 00:00:00 2019,USD,6.83,2,13.66
11402,Shoppe.com,Nostalgia Electrics HDT600RETRORED Retro Series Pop-Up Hot Dog Toaster,K&D/NOS-15817,Sales,5004,2020-01-22,November 22 2019,USD,14.88,2,29.76
11500,iBay.com,RLC Labs iThroid -- 12.5 mg - 90 Capsules,H&PC/RLC-05863,Sales,5004,2020-01-22,Sat Apr 18 00:00:00 2020,USD,9.96,4,39.84
11501,Shoppe.com,As Seen on TV Orgreenic Jelly Roll Cookie Pan,K&D/AS-73604,Sales,5004,2020-01-22,January 03 2020,USD,7.989999999999999,18,143.82
11502,Understock.com,Prepaid Sim Card For At&t Go Phone,CP&A/PRE-34401,Sales,5004,2020-01-22,Thu Oct 24 00:00:00 2019,USD,7.19,19,136.61
11403,Understock.com,Alesis MultiMix 4 USB Four-Channel USB Mixer,MI/ALE-32474,Sales,5004,2020-01-22,03/12/20,USD,13.22,6,79.32000000000001
11504,Understock.com,Cannon Water Bomb Balloons 100 Pack,T&G/CAN-97509,Sales,5004,2020-01-22,2-03-20,USD,20.2,8,161.6
11405,iBay.com,Rubbermaid Commercial FG631000WHT Toilet Bowl Brush with Plastic Handle,I&S/RUB-55549,Sales,5004,2020-01-22,01/15/20,USD,9.68,5,48.4
11506,Shoppe.com,Ballistic Jewel Case for Samsung Galaxy S5 - Retail Packaging - Topaz,CP&A/BAL-45858,Sales,5004,2020-01-22,Fri Dec 13 00:00:00 2019,USD,19.76,1,19.76
11507,Shoppe.com,Novatel Wireless MiFi 2200 Replacement Battery,CP&A/NOV-19893,Sales,5004,2020-01-22,Mon Apr  6 00:00:00 2020,USD,28.64,6,171.84
11508,Shoppe.com,"Tmvel Charging Dock Cradle for HTC One M7 801 801n 801s 801w Unlocked, T-Mobile, AT&T, Sprint with USB Cable - Retail Packaging - Black",CP&A/TMV-09359,Sales,5004,2020-01-22,Thu May 14 00:00:00 2020,USD,5.92,1,5.92
11509,Shoppe.com,"Dove Go Fresh Antiperspirant Deodorant, Restore, 2.6 Ounce",H&PC/DOV-54354,Sales,5004,2020-01-22,Wed May  6 00:00:00 2020,USD,5.88,4,23.52
11407,Understock.com,"Complete Elegant Regency Line 5-Piece Flatware Serving Set, Utensil Serving Set, Buffet Banquet Serving Spoons, Serving Forks, 18/8 Gauge Stainless Steel",K&D/COM-50510,Sales,5004,2020-01-22,December 17 2019,USD,15.99,6,95.94
11412,Walcart,Drain Care (18 oz / 510 g) (Discontinued by Manufacturer),PL&G/DRA-56973,Sales,5004,2020-01-22,04/01/20,USD,12.21,4,48.84
11512,Understock.com,LEGO LOTR 79006 The Council of Elrond,T&G/LEG-76682,Sales,5004,2020-01-22,4-03-20,USD,7.760000000000001,60,465.6
11513,iBay.com,"Hammermill Economy Copy Plus Paper,Letter - 8.5"" x 11"" - 20lb - 92 GE/102 ISO (D65) Brightness - 500",C&P/HAM-96530,Sales,5004,2020-01-22,1-16-20,USD,11.78,1,11.78
11413,Understock.com,Car Rose-red Cute Flip Flap Swing Solar Flower,PL&G/CAR-82779,Sales,5004,2020-01-22,01/31/20,USD,31.9,10,319.0
11515,Understock.com,FOM 3/4-4/4 Collapsible Violin Shoulder Rest,MI/FOM-98216,Sales,5004,2020-01-22,03/11/20,USD,7.27,1,7.27
11516,Understock.com,Lujex DaYan Megaminx 1 12-axis 3-rank Dodecahedron Magic Cube with Corner Ridges - Multicolor,T&G/LUJ-27906,Sales,5004,2020-01-22,6-24-20,USD,6.35,2,12.7
11414,Understock.com,,H&K/SEV-17189,Sales,5004,2020-01-22,2020/01/08,USD,3.18,36,114.48
11518,Shoppe.com,Minecraft Diamond Wrapping Paper,H&PC/MIN-32559,Sales,5004,2020-01-22,Sun Jan  5 00:00:00 2020,USD,7.75,5,38.75
11519,iBay.com,Aquila USA Aquila Concert Ukulele Strings,MI/AQU-56452,Sales,5004,2020-01-22,07/13/20,USD,9.12,11,100.32
11520,Understock.com,"Brita Atlantis Water Filter Pitcher, White, 6 Cup",K&D/BRI-28354,Sales,5004,2020-01-22,April 13 2020,USD,4.64,12,55.67999999999999
11415,iBay.com,"Hammermill Economy Copy Plus Paper,Letter - 8.5"" x 11"" - 20lb - 92 GE/102 ISO (D65) Brightness - 500",C&P/HAM-96530,Sales,5004,2020-01-22,1-16-20,USD,11.78,1,11.78
11522,Understock.com,,CP&A/SAM-10673,Sales,5004,2020-01-22,Sun Nov 17 00:00:00 2019,USD,13.38,41,548.58
11416,Shoppe.com,Latin Percussion LP268 Pro Cowbell Beater,MI/LAT-54649,Sales,5004,2020-01-22,03/13/20,USD,7.959999999999999,5,39.8
11524,Understock.com,Nostalgia Electrics PCM805RETRORED Retro Series Hard & Sugar-Free Candy Cotton Candy Maker,K&D/NOS-03376,Sales,5004,2020-01-22,July 01 2020,USD,4.77,18,85.85999999999999
11420,Shoppe.com,Melissa & Doug Sunny Patch Spark Shark Fish Hunt,T&G/MEL-56523,Sales,5004,2020-01-22,1-06-20,USD,2.91,1,2.91
11526,Shoppe.com,"Grizzly H7296 Plastic Bag - 5"" x 8"" x 2mil - 100 pc.",I&S/GRI-93999,Sales,5004,2020-01-22,04/03/20,USD,25.17,1,25.17
11527,Bullseye,"Cuisinart DLC-10S Pro Classic 7-Cup Food Processor, White",K&D/CUI-92797,Sales,5004,2020-01-22,January 04 2020,USD,14.34,1,14.34
11424,Understock.com,,H&PC/PED-60435,Sales,5004,2020-01-22,Thu Apr 23 00:00:00 2020,USD,31.46,2,62.92
11529,Understock.com,Electro-Harmonix 12AU7 EH Vacuum Tube,MI/ELE-70610,Sales,5004,2020-01-22,05/01/20,USD,8.289999999999997,7,58.02999999999999
11427,Understock.com,,I&S/WYN-24331,Sales,5004,2020-01-22,10/31/19,USD,4.76,13,61.88
11531,Understock.com,LEGO Star Wars Clone Troopers vs Droidekas 75000,T&G/LEG-16040,Sales,5004,2020-01-22,4-21-20,USD,14.84,2,29.68
11532,Understock.com,"DR Strings DDT-12 Nickel Plated Electric Guitar Strings, Extra Heavy",MI/DR-72377,Sales,5004,2020-01-22,12/15/19,USD,15.35,6,92.1
11533,Understock.com,VTech Go! Go! Smart Wheels Race Car I (Green),T&G/VTE-89814,Sales,5004,2020-01-22,12-31-19,USD,19.8,17,336.6
11534,Shoppe.com,Wowwee Light Strike Assault Striker With Simple Target - Yellow,T&G/WOW-44894,Sales,5004,2020-01-22,4-26-20,USD,37.82,9,340.38
11428,Understock.com,Lujex DaYan Megaminx 1 12-axis 3-rank Dodecahedron Magic Cube with Corner Ridges - Multicolor,T&G/LUJ-27906,Sales,5004,2020-01-22,6-24-20,USD,6.35,2,12.7
11429,Shoppe.com,"Meinl Percussion MSB-1 Professional Stick Bag, Black",MI/MEI-50030,Sales,5004,2020-01-22,05/07/20,USD,10.6,5,53.0
11537,Shoppe.com,HTC Rezound ADR6425 Standard Battery BTR6425B Verizon 1620 mAh,CP&A/HTC-86830,Sales,5004,2020-01-22,Sat Nov 23 00:00:00 2019,USD,33.71,2,67.42
11538,Understock.com,,S&O/GOP-86843,Sales,5004,2020-01-22,Sun Dec  1 00:00:00 2019,USD,28.58,38,1086.04
11539,Shoppe.com,"NOW Foods Ginger Root, 100 Capsules / 550mg",H&PC/NOW-13368,Sales,5004,2020-01-22,Fri Feb  7 00:00:00 2020,USD,13.37,8,106.96
11430,Understock.com,"Sawtooth ST-ADN-KIT-3 Acoustic Guitar with Black Pickguard - Includes Accessories, Gig Bag and Online Lesson",MI/SAW-42957,Sales,5004,2020-01-22,05/14/20,USD,5.59,4,22.36
11541,Shoppe.com,"25 Lumistick 6"" Premium 15mm Industrial Grade Glowsticks - Assorted Colors",T&G/25-12953,Sales,5004,2020-01-22,11-19-19,USD,10.2,1,10.2
11542,Understock.com,Plastic Gold Coins 144 ct [Toy],T&G/PLA-57675,Sales,5004,2020-01-22,4-22-20,USD,12.8,1,12.8
11432,Understock.com,Lujex DaYan Megaminx 1 12-axis 3-rank Dodecahedron Magic Cube with Corner Ridges - Multicolor,T&G/LUJ-27906,Sales,5004,2020-01-22,6-24-20,USD,6.35,2,12.7
11433,Understock.com,Tempur-Pedic Sleep Mask,I&S/TEM-23368,Sales,5004,2020-01-22,11/01/19,USD,22.18,5,110.9
11434,iBay.com,LifeTrak C200 Core,S&O/LIF-00866,Sales,5004,2020-01-22,Mon Jun 22 00:00:00 2020,USD,10.08,4,40.32
11546,Understock.com,LG L70 Optimus - Prepaid Phone (MetroPCS),CP&A/LG-93566,Sales,5004,2020-01-22,Sun Feb  9 00:00:00 2020,USD,4.25,6,25.5
11547,Understock.com,Fluke Networks 26100900 PRO3000 PROBE (Probe Only / No Tone Generator),I&S/FLU-85727,Sales,5004,2020-01-22,04/22/20,USD,16.3,3,48.90000000000001
11548,Understock.com,Walnut Hollow Hotstamps Alphabet Branding Set,T&G/WAL-71849,Sales,5004,2020-01-22,5-31-20,USD,16.06,1,16.06
11549,Shoppe.com,,H&PC/ELA-27034,Sales,5004,2020-01-22,Sun Oct 27 00:00:00 2019,USD,4.42,5,22.1
11550,Shoppe.com,,C&P/RIC-75381,Sales,5004,2020-01-22,12-10-19,USD,14.65,15,219.75
11435,Shoppe.com,"Magline GMK81UA4 Gemini Sr Convertible Hand Truck, Pneumatic Wheels, 500 lbs Load Capacity, 61"" Height, 55-3/4"" Length x 21"" Width",I&S/MAG-94877,Sales,5004,2020-01-22,06/26/20,USD,18.5,6,111.0
11436,Understock.com,Plastic Gold Coins 144 ct [Toy],T&G/PLA-57675,Sales,5004,2020-01-22,4-22-20,USD,12.8,1,12.8
11553,Understock.com,Set of 2 Cross Blades compatible with Magic Bullet Blender Juicer Mixer,K&D/SET-19229,Sales,5004,2020-01-22,November 28 2019,USD,2.67,1,2.67
11554,Shoppe.com,"Honeywell Whole Room Air Circulator Floor/Table Fan, HT-908",H&K/HON-31974,Sales,5004,2020-01-22,2020/03/02,USD,31.87,27,860.49
11555,Understock.com,Grover-Trophy Recorder Swab Soprano Swab,MI/GRO-68369,Sales,5004,2020-01-22,04/07/20,USD,7.3,4,29.2
11439,Shoppe.com,"Dove Go Fresh Antiperspirant Deodorant, Restore, 2.6 Ounce",H&PC/DOV-54354,Sales,5004,2020-01-22,Wed May  6 00:00:00 2020,USD,5.88,4,23.52
11444,Understock.com,Cannon Water Bomb Balloons 100 Pack,T&G/CAN-97509,Sales,5004,2020-01-22,2-03-20,USD,20.2,8,161.6
11445,iBay.com,DUNLOP 222 Brass Guitar Slide - Medium Wall/Medium Size,MI/DUN-89660,Sales,5004,2020-01-22,11/24/19,USD,10.61,1,10.61
11559,iBay.com,LEGO Disney Princess 41055 Cinderella's Romantic Castle,T&G/LEG-92125,Sales,5004,2020-01-22,1-01-20,USD,9.02,32,288.64
11560,Shoppe.com,"Aqua-Pure AP810-2 (AP802-1.5-C) Replacement Cartridge, 5 Micron Rating Water Filter",I&S/AQU-23875,Sales,5004,2020-01-22,12/12/19,USD,4.799999999999999,12,57.59999999999999
11561,Shoppe.com,Crate Three Button Metal Crate Footswitch,MI/CRA-41385,Sales,5004,2020-01-22,05/04/20,USD,13.04,1,13.04
11449,Understock.com,Cannon Water Bomb Balloons 100 Pack,T&G/CAN-97509,Sales,5004,2020-01-22,2-03-20,USD,20.2,8,161.6
11563,Understock.com,iSmooth Samsung Galaxy S4 HD Ultra Clear Screen Protector,CP&A/ISM-17722,Sales,5004,2020-01-22,Fri Mar 27 00:00:00 2020,USD,6.53,1,6.53
11452,Understock.com,Fenix HL30 Headlamp,S&O/FEN-87015,Sales,5004,2020-01-22,Mon Nov 25 00:00:00 2019,USD,6.25,1,6.25
11565,Bullseye,"FRS Healthy Energy Powdered Drink Mix, Low Cal Orange, 2.2 Ounce,14 Packets",H&PC/FRS-12480,Sales,5004,2020-01-22,Sun Jun 28 00:00:00 2020,USD,30.73,1,30.73
11453,Understock.com,Appetite Control and Energy ACE New Formula. DMAA Free. 60 Capsules,H&PC/APP-38963,Sales,5004,2020-01-22,Wed Apr  8 00:00:00 2020,USD,17.75,10,177.5
11454,Understock.com,Prepaid Sim Card For At&t Go Phone,CP&A/PRE-34401,Sales,5004,2020-01-22,Thu Oct 24 00:00:00 2019,USD,7.19,19,136.61
11568,Shoppe.com,The Fast and the Furious,M&T/THE-98119,Sales,5004,2020-01-22,July 16 2020,USD,4.42,1,4.42
11459,Understock.com,P'kolino Beginner Shape 3 Piece Puzzle - Robots,T&G/P'K-99896,Sales,5004,2020-01-22,12-10-19,USD,10.37,22,228.14
11570,iBay.com,Chitty Chitty Bang Bang (Full Screen Edition),M&T/CHI-71367,Sales,5004,2020-01-22,January 04 2020,USD,4.14,18,74.52
11460,Understock.com,P'kolino Beginner Shape 3 Piece Puzzle - Robots,T&G/P'K-99896,Sales,5004,2020-01-22,12-10-19,USD,10.37,22,228.14
11572,iBay.com,Inflatable Salad Bar,PL&G/INF-84069,Sales,5004,2020-01-22,04/17/20,USD,11.07,28,309.96
11465,Understock.com,P'kolino Beginner Shape 3 Piece Puzzle - Robots,T&G/P'K-99896,Sales,5004,2020-01-22,12-10-19,USD,10.37,22,228.14
11574,Understock.com,Heavy Metal 2000,M&T/HEA-79224,Sales,5004,2020-01-22,November 05 2019,USD,5.53,1,5.53
11575,iBay.com,Disney Park Frozen Elsa Anna Reversible Doll NEW,T&G/DIS-84349,Sales,5004,2020-01-22,4-16-20,USD,4.28,14,59.92
11576,Understock.com,VPX Redline Ultra Hardcore (132 Liquid Capsules),H&PC/VPX-12311,Sales,5004,2020-01-22,Sat Dec 14 00:00:00 2019,USD,3.67,1,3.67
11577,Shoppe.com,"Rose Flower Pattern 3D Crystal Bead Pearl Diamond 3.5mm CellPhone Charm Anti Dust Plug Earphone Headphone Jack Accessory For iphones, ipods, ipads, Samsung Galaxy series and more - blue",CP&A/ROS-97333,Sales,5004,2020-01-22,Tue Nov 12 00:00:00 2019,USD,8.18,1,8.18
11466,Understock.com,,H&K/SEV-17189,Sales,5004,2020-01-22,2020/01/08,USD,3.18,36,114.48
11467,Understock.com,Plastic Gold Coins 144 ct [Toy],T&G/PLA-57675,Sales,5004,2020-01-22,4-22-20,USD,12.8,1,12.8
11468,iBay.com,Aroma Atomizer Air Humidifier LED Ultrasonic Purifier Diffuser,H&K/ARO-07025,Sales,5004,2020-01-22,2020/06/12,USD,8.28,1,8.28
11472,Shoppe.com,"Dove Go Fresh Antiperspirant Deodorant, Restore, 2.6 Ounce",H&PC/DOV-54354,Sales,5004,2020-01-22,Wed May  6 00:00:00 2020,USD,5.88,4,23.52
11474,Shoppe.com,Wowwee Light Strike Assault Striker With Simple Target - Yellow,T&G/WOW-44894,Sales,5004,2020-01-22,4-26-20,USD,37.82,9,340.38
11583,Understock.com,5 pc Metric Nut Driver Assortment,T&G/5 P-63728,Sales,5004,2020-01-22,4-22-20,USD,35.88,19,681.72
11475,Shoppe.com,HTC Rezound ADR6425 Standard Battery BTR6425B Verizon 1620 mAh,CP&A/HTC-86830,Sales,5004,2020-01-22,Sat Nov 23 00:00:00 2019,USD,33.71,2,67.42
11585,Understock.com,Remo Pinstripe Clear Drum Head - 18 Inch,MI/REM-95109,Sales,5004,2020-01-22,03/01/20,USD,20.66,2,41.32
11586,Understock.com,Hard Felt Picks For Bass Guitar Ukulele And More 3 Pack,MI/HAR-25817,Sales,5004,2020-01-22,11/04/19,USD,3.81,1,3.81
11587,Shoppe.com,"3M Utility Duct Tape 2929 Silver, 1-22/25 in x 50 yd 5.8 mils (Pack of 1)",I&S/3M-23080,Sales,5004,2020-01-22,04/26/20,USD,17.64,1,17.64
11476,Bullseye,"The Original Toy Company Marble Maze Building Set, 45-Piece",T&G/THE-01591,Sales,5004,2020-01-22,7-02-20,USD,5.39,1,5.39
11477,Shoppe.com,Novatel Wireless MiFi 2200 Replacement Battery,CP&A/NOV-19893,Sales,5004,2020-01-22,Mon Apr  6 00:00:00 2020,USD,28.64,6,171.84
